ClassID,Packet,Delay (ms)
1,1122,0.051000000000000004
2,1123,0.083
3,1123,0.051000000000000004
1,1123,0.529
2,1124,0.08700000000000001
3,1124,1.206
1,1124,0.052000000000000005
2,1125,0.86
3,1125,0.054
2,1126,0.068
1,1125,0.055
3,1126,0.052000000000000005
2,1127,0.022
1,1126,1.283
3,1127,0.022
1,1127,0.028
2,1128,0.022
3,1128,0.03
2,1129,0.021
1,1128,1.145
3,1129,0.02
1,1129,0.021
2,1130,0.199
3,1130,0.021
1,1130,0.022
2,1131,0.03
3,1131,0.018000000000000002
1,1131,0.434
2,1132,0.5720000000000001
3,1132,0.019
1,1132,0.028
2,1133,0.018000000000000002
3,1133,0.019
1,1133,0.021
2,1134,0.218
3,1134,0.022
1,1134,0.232
2,1135,0.024
3,1135,0.02
1,1135,0.019
2,1136,0.669
3,1136,0.024
2,1137,0.021
1,1136,0.23900000000000002
3,1137,0.033
1,1137,0.021
2,1138,0.456
3,1138,0.022
1,1138,2.406
2,1139,0.02
3,1139,0.026000000000000002
1,1139,1.9160000000000001
2,1140,0.10300000000000001
3,1140,0.047
1,1140,0.052000000000000005
2,1141,0.022
3,1141,0.023
2,1142,0.026000000000000002
1,1141,0.019
3,1142,0.025
2,1143,0.023
1,1142,0.023
3,1143,0.032
1,1143,0.029
2,1144,0.017
3,1144,0.08
2,1145,0.022
1,1144,1.73
3,1145,0.534
1,1145,2.685
2,1146,0.02
3,1146,0.022
2,1147,0.017
1,1146,0.02
3,1147,0.045
2,1148,0.02
1,1147,0.022
2,1149,0.022
1,1148,0.10400000000000001
3,1148,0.32
2,1150,0.018000000000000002
1,1149,0.023
3,1149,0.047
2,1151,1.246
1,1150,4.197
3,1150,0.015
2,1152,0.022
1,1151,0.054
3,1151,0.047
2,1153,1.027
1,1152,0.309
3,1152,0.592
2,1154,0.037
1,1153,0.053
3,1153,0.498
2,1155,0.065
1,1154,0.269
3,1154,0.022
2,1156,0.06
1,1155,0.054
3,1155,0.067
2,1157,0.058
1,1156,3.18
3,1156,2.745
2,1158,0.045
1,1157,3.373
3,1157,3.0300000000000002
1,1158,0.014
2,1159,0.006
3,1158,0.056
1,1159,0.314
2,1160,0.004
3,1159,0.006
1,1160,2.128
2,1161,0.041
3,1160,1.977
1,1161,0.178
2,1162,0.006
3,1161,0.008
1,1162,0.012
2,1163,0.007
3,1162,0.008
1,1163,0.01
2,1164,0.14200000000000002
3,1163,0.007
1,1164,0.07100000000000001
2,1165,0.007
3,1164,0.006
1,1165,0.804
2,1166,0.029
3,1165,0.455
1,1166,0.016
2,1167,0.038
3,1166,0.008
1,1167,0.007
2,1168,0.008
3,1167,0.007
2,1169,0.01
1,1168,0.015
3,1168,0.006
1,1169,0.008
2,1170,0.34600000000000003
3,1169,0.006
1,1170,0.013000000000000001
2,1171,0.29
3,1170,0.007
2,1172,0.011
1,1171,0.979
3,1171,0.008
2,1173,0.016
1,1172,0.01
3,1172,0.007
1,1173,0.008
3,1173,0.007
2,1174,0.20500000000000002
1,1174,0.014
2,1175,0.007
3,1174,1.36
1,1175,0.014
3,1175,0.008
2,1176,0.008
1,1176,1.601
2,1177,1.745
3,1176,0.013000000000000001
1,1177,0.022
2,1178,0.009000000000000001
3,1177,0.007
1,1178,0.008
2,1179,0.009000000000000001
3,1178,0.809
1,1179,0.013000000000000001
2,1180,0.008
3,1179,0.591
1,1180,0.015
2,1181,0.584
3,1180,0.645
1,1181,0.013000000000000001
2,1182,0.007
3,1181,0.008
1,1182,0.012
2,1183,0.155
3,1182,0.007
2,1184,0.008
3,1183,0.196
1,1183,0.01
3,1184,0.008
2,1185,0.008
1,1184,0.008
3,1185,1.137
2,1186,0.013000000000000001
1,1185,0.012
3,1186,0.008
2,1187,1.0230000000000001
1,1186,0.01
3,1187,0.8300000000000001
2,1188,0.012
1,1187,0.007
1,1188,0.008
3,1188,0.007
2,1189,0.014
3,1189,0.008
2,1190,0.362
1,1189,0.009000000000000001
3,1190,0.006
2,1191,0.092
1,1190,0.008
3,1191,0.007
2,1192,0.011
1,1191,0.007
1,1192,4.472
2,1193,0.013000000000000001
3,1192,0.007
3,1193,0.324
2,1194,0.007
1,1193,0.253
3,1194,0.011
2,1195,0.012
1,1194,0.01
1,1195,0.01
2,1196,0.014
3,1195,0.307
1,1196,0.009000000000000001
2,1197,0.015
3,1196,0.009000000000000001
1,1197,0.029
2,1198,0.021
3,1197,0.021
1,1198,4.83
3,1198,0.01
2,1199,2.275
1,1199,0.153
3,1199,0.048
2,1200,0.184
1,1200,0.085
2,1201,0.057
3,1200,0.06
2,1202,0.021
1,1201,0.074
3,1201,0.046
2,1203,2.245
1,1202,0.059000000000000004
3,1202,0.035
1,1203,0.384
2,1204,0.068
3,1203,0.066
1,1204,1.667
2,1205,0.059000000000000004
3,1204,0.024
1,1205,0.065
2,1206,0.052000000000000005
3,1205,0.028
2,1207,0.054
1,1206,1.831
3,1206,0.855
1,1207,0.022
2,1208,0.55
3,1207,0.023
2,1209,0.059000000000000004
1,1208,0.083
3,1208,0.024
3,1209,0.022
2,1210,0.024
1,1209,2.2840000000000003
1,1210,0.054
2,1211,0.068
3,1210,0.054
2,1212,2.98
1,1211,0.055
3,1211,0.024
2,1213,3.477
1,1212,4.398
3,1212,1.7530000000000001
1,1213,0.028
2,1214,2.85
3,1213,0.024
1,1214,0.057
3,1214,0.031
2,1215,2.472
2,1216,0.023
1,1215,2.595
3,1215,0.507
2,1217,0.054
1,1216,0.054
3,1216,1.941
2,1218,0.054
1,1217,0.024
3,1217,0.024
1,1218,0.022
2,1219,2.403
3,1218,0.021
1,1219,0.024
2,1220,0.395
3,1219,0.021
1,1220,0.845
2,1221,0.024
3,1220,0.015
1,1221,0.027
2,1222,0.04
3,1221,0.022
1,1222,0.025
2,1223,0.26
3,1222,0.021
1,1223,0.709
2,1224,0.007
3,1223,0.022
1,1224,0.024
2,1225,0.214
3,1224,0.007
1,1225,0.024
2,1226,1.059
3,1225,0.069
1,1226,0.024
2,1227,0.13
3,1226,0.054
1,1227,0.045
2,1228,0.202
3,1227,0.022
1,1228,0.024
2,1229,0.20700000000000002
3,1228,0.065
1,1229,0.024
2,1230,0.218
3,1229,0.054
1,1230,0.024
3,1230,0.059000000000000004
2,1231,0.083
1,1231,0.055
2,1232,0.165
3,1231,1.2590000000000001
1,1232,0.061
2,1233,0.047
3,1232,0.024
1,1233,0.056
2,1234,0.255
3,1233,0.176
1,1234,0.055
2,1235,0.297
3,1234,0.022
1,1235,0.029
2,1236,0.226
3,1235,0.067
1,1236,0.059000000000000004
2,1237,0.023
3,1236,0.024
1,1237,0.022
2,1238,0.163
3,1237,0.042
1,1238,0.519
2,1239,0.197
3,1238,0.023
1,1239,0.42
3,1239,0.023
2,1240,0.612
1,1240,0.231
2,1241,0.051000000000000004
3,1240,1.2670000000000001
1,1241,0.024
2,1242,0.031
3,1241,0.024
1,1242,0.022
2,1243,0.252
3,1242,0.057
1,1243,0.043000000000000003
2,1244,3.0580000000000003
3,1243,0.067
1,1244,0.055
2,1245,0.214
3,1244,0.067
1,1245,0.061
2,1246,0.22
3,1245,0.059000000000000004
1,1246,0.054
2,1247,0.246
3,1246,0.019
1,1247,0.059000000000000004
2,1248,0.24
3,1247,0.058
1,1248,0.054
2,1249,0.321
3,1248,0.022
1,1249,0.011
3,1249,0.009000000000000001
2,1250,0.022
2,1251,0.055
3,1250,1.106
1,1250,0.023
2,1252,0.254
3,1251,0.06
1,1251,0.063
1,1252,0.07100000000000001
2,1253,3.535
3,1252,0.293
1,1253,0.067
2,1254,0.127
3,1253,0.543
1,1254,0.194
3,1254,0.054
2,1255,0.008
1,1255,4.437
2,1256,0.029
3,1255,0.023
1,1256,0.068
3,1256,0.053
2,1257,0.054
1,1257,0.053
2,1258,1.866
3,1257,0.054
1,1258,0.056
2,1259,0.023
3,1258,0.022
1,1259,0.058
3,1259,0.058
2,1260,0.437
1,1260,0.057
2,1261,0.055
3,1260,0.34500000000000003
1,1261,0.054
3,1261,0.055
2,1262,0.052000000000000005
1,1262,0.272
2,1263,3.248
3,1262,1.846
1,1263,0.056
2,1264,0.049
3,1263,2.444
1,1264,0.055
3,1264,0.051000000000000004
2,1265,0.024
1,1265,0.054
2,1266,0.051000000000000004
3,1265,0.024
1,1266,0.051000000000000004
3,1266,0.051000000000000004
2,1267,0.024
1,1267,0.054
2,1268,3.372
3,1267,0.055
1,1268,0.057
2,1269,0.023
3,1268,0.055
1,1269,0.064
3,1269,0.026000000000000002
2,1270,0.03
1,1270,0.057
2,1271,0.058
3,1270,0.5680000000000001
1,1271,0.055
3,1271,0.023
2,1272,0.054
1,1272,0.037
3,1272,0.06
2,1273,1.604
2,1274,0.021
1,1273,0.063
3,1273,0.021
1,1274,0.02
2,1275,4.112
3,1274,0.022
1,1275,0.023
2,1276,2.876
3,1275,0.024
1,1276,0.026000000000000002
2,1277,2.97
3,1276,0.019
1,1277,1.036
2,1278,2.23
3,1277,0.023
1,1278,0.023
2,1279,1.954
3,1278,0.033
1,1279,0.02
3,1279,0.025
2,1280,0.054
1,1280,0.024
2,1281,1.822
3,1280,2.2720000000000002
1,1281,0.032
3,1281,0.023
2,1282,0.022
1,1282,0.025
3,1282,0.025
2,1283,0.022
1,1283,0.031
3,1283,0.023
2,1284,0.026000000000000002
1,1284,0.073
3,1284,0.022
2,1285,0.021
1,1285,0.025
3,1285,0.022
2,1286,0.024
1,1286,0.03
3,1286,0.022
2,1287,0.025
1,1287,0.027
2,1288,0.025
3,1287,0.023
1,1288,0.021
3,1288,0.022
2,1289,0.022
1,1289,0.028
3,1289,0.021
2,1290,0.027
1,1290,0.021
3,1290,0.427
2,1291,0.025
3,1291,0.139
2,1292,0.04
1,1291,0.266
1,1292,0.028
3,1292,0.337
2,1293,0.125
1,1293,0.022
3,1293,0.023
2,1294,0.023
1,1294,4.559
3,1294,0.075
2,1295,0.065
1,1295,0.025
3,1295,0.022
2,1296,0.025
1,1296,0.025
2,1297,0.024
3,1296,0.021
1,1297,0.025
3,1297,0.032
2,1298,0.022
1,1298,1.611
3,1298,1.907
2,1299,1.981
1,1299,0.356
3,1299,1.845
2,1300,0.024
1,1300,0.031
3,1300,0.226
2,1301,0.026000000000000002
1,1301,0.024
2,1302,0.10300000000000001
3,1301,0.022
1,1302,0.025
3,1302,0.052000000000000005
2,1303,2.718
1,1303,0.03
2,1304,0.021
3,1303,0.56
1,1304,0.032
3,1304,0.023
2,1305,2.767
1,1305,0.269
3,1305,0.021
2,1306,0.024
1,1306,0.024
3,1306,0.022
2,1307,0.022
1,1307,0.027
3,1307,0.022
2,1308,0.022
1,1308,0.319
3,1308,2.237
2,1309,0.023
1,1309,0.029
2,1310,0.022
3,1309,0.024
2,1311,3.202
3,1310,0.031
1,1310,0.022
2,1312,3.414
3,1311,0.03
1,1311,0.022
1,1312,0.061
3,1312,1.3760000000000001
2,1313,3.001
1,1313,4.453
3,1313,2.99
2,1314,0.136
1,1314,4.344
3,1314,2.313
2,1315,0.056
1,1315,3.936
3,1315,2.738
2,1316,0.032
3,1316,2.287
2,1317,0.025
1,1316,3.676
1,1317,0.059000000000000004
3,1317,2.009
2,1318,0.294
1,1318,4.976
2,1319,0.023
3,1318,1.355
1,1319,0.022
3,1319,0.024
2,1320,0.023
3,1320,0.023
2,1321,0.03
1,1320,4.51
3,1321,0.28600000000000003
2,1322,0.055
1,1321,0.031
1,1322,0.01
3,1322,0.021
2,1323,0.024
1,1323,0.024
3,1323,0.022
2,1324,0.054
1,1324,0.424
3,1324,0.148
2,1325,0.063
1,1325,0.418
3,1325,0.024
2,1326,0.07100000000000001
1,1326,4.357
2,1327,0.056
3,1326,0.06
3,1327,0.054
2,1328,3.435
1,1327,0.154
3,1328,0.848
2,1329,0.025
1,1328,0.058
1,1329,0.064
3,1329,0.023
2,1330,0.091
1,1330,4.0040000000000004
3,1330,0.054
2,1331,0.054
3,1331,0.41000000000000003
2,1332,0.212
1,1331,0.022
1,1332,4.3180000000000005
3,1332,0.379
2,1333,0.054
1,1333,0.057
3,1333,0.054
2,1334,0.055
1,1334,0.056
2,1335,0.027
3,1334,3.415
1,1335,0.054
2,1336,0.054
3,1335,0.058
1,1336,0.054
3,1336,0.053
2,1337,0.053
1,1337,0.065
3,1337,0.054
2,1338,0.057
1,1338,0.054
3,1338,0.054
2,1339,0.061
1,1339,0.063
2,1340,0.054
3,1339,0.055
1,1340,0.055
3,1340,0.055
2,1341,2.982
1,1341,0.261
3,1341,0.739
2,1342,0.058
1,1342,0.07200000000000001
3,1342,0.055
2,1343,0.063
1,1343,0.38
2,1344,0.058
3,1343,0.059000000000000004
1,1344,0.41100000000000003
3,1344,0.055
2,1345,0.055
1,1345,0.379
3,1345,0.051000000000000004
2,1346,0.025
1,1346,0.152
2,1347,0.054
3,1346,2.303
1,1347,0.021
3,1347,0.027
2,1348,0.466
1,1348,0.022
3,1348,0.024
2,1349,0.026000000000000002
1,1349,0.025
3,1349,0.258
2,1350,0.024
1,1350,0.064
3,1350,0.025
2,1351,0.025
1,1351,0.031
3,1351,0.406
2,1352,0.024
1,1352,0.022
3,1352,0.025
2,1353,0.023
1,1353,0.021
3,1353,0.021
2,1354,0.032
1,1354,0.062
2,1355,0.366
3,1354,0.061
1,1355,0.022
2,1356,3.236
3,1355,0.025
1,1356,0.058
2,1357,0.033
3,1356,0.056
1,1357,0.054
3,1357,0.055
2,1358,0.066
1,1358,0.055
3,1358,2.547
2,1359,2.6710000000000003
1,1359,0.058
3,1360,0.061
2,1360,0.056
1,1360,0.061
2,1361,0.062
3,1361,0.059000000000000004
1,1361,0.07
3,1362,0.057
2,1362,0.058
1,1362,0.022
2,1363,0.024
3,1363,0.054
1,1363,0.022
3,1364,0.021
2,1364,2.577
1,1364,0.021
2,1365,0.02
3,1365,1.592
1,1365,0.02
3,1366,0.026000000000000002
2,1366,2.845
1,1366,0.021
3,1367,2.2760000000000002
2,1367,0.024
1,1367,0.03
3,1368,1.935
2,1368,2.9290000000000003
1,1368,0.024
3,1369,1.413
2,1369,0.261
1,1369,0.023
3,1370,0.026000000000000002
2,1370,0.024
1,1370,0.02
3,1371,1.282
2,1371,0.028
1,1371,0.064
3,1372,0.027
2,1372,0.024
1,1372,0.021
3,1373,0.025
2,1373,0.021
1,1373,0.024
2,1374,0.023
3,1374,0.024
1,1374,0.024
3,1375,0.024
2,1375,2.922
1,1375,0.023
3,1376,0.025
2,1376,0.059000000000000004
1,1376,0.28700000000000003
3,1377,0.024
2,1377,0.024
1,1377,0.022
3,1378,0.454
2,1378,0.024
1,1378,0.278
3,1379,0.686
2,1379,0.024
1,1379,0.024
2,1380,0.023
3,1380,0.34
1,1380,0.03
2,1381,0.685
3,1381,2.378
1,1381,0.021
3,1382,0.031
2,1382,0.023
1,1382,0.025
3,1383,0.024
2,1383,0.022
1,1383,0.6910000000000001
2,1384,2.529
3,1384,0.029
1,1384,0.023
3,1385,0.021
2,1385,0.021
1,1385,0.024
2,1386,0.021
3,1386,0.021
1,1386,0.023
2,1387,0.04
3,1387,0.051000000000000004
1,1387,0.023
3,1388,0.021
2,1388,0.023
1,1388,0.019
2,1389,0.022
3,1389,1.772
1,1389,0.036000000000000004
2,1390,2.351
3,1390,0.022
1,1390,0.028
3,1391,0.018000000000000002
2,1391,2.228
1,1391,0.022
2,1392,0.023
3,1392,0.015
1,1392,0.02
2,1393,0.018000000000000002
3,1393,0.202
1,1393,0.02
3,1394,0.093
2,1394,0.018000000000000002
1,1394,0.023
3,1395,0.122
2,1395,2.713
1,1395,0.018000000000000002
3,1396,0.022
2,1396,0.024
1,1396,0.022
3,1397,0.017
2,1397,0.024
1,1397,0.499
3,1398,0.02
2,1398,0.02
1,1398,0.019
3,1399,1.8760000000000001
2,1399,0.083
1,1399,0.02
3,1400,0.021
2,1400,1.26
1,1400,1.299
3,1401,1.42
2,1401,0.026000000000000002
1,1401,1.0090000000000001
3,1402,0.021
2,1402,0.02
1,1402,2.407
3,1403,0.006
2,1403,0.062
1,1403,0.068
2,1404,0.029
3,1404,0.025
1,1404,0.046
2,1405,0.023
3,1405,0.023
1,1405,0.052000000000000005
3,1406,2.094
2,1406,0.039
1,1406,0.021
3,1407,0.034
2,1407,0.014
1,1407,0.019
3,1408,0.019
2,1408,0.02
1,1408,0.021
3,1409,0.02
2,1409,0.022
1,1409,0.021
3,1410,0.023
2,1410,0.022
1,1410,0.034
3,1411,0.018000000000000002
2,1411,0.905
3,1412,0.582
2,1412,0.019
1,1411,0.263
3,1413,0.881
2,1413,1.357
1,1412,0.021
3,1414,0.018000000000000002
2,1414,0.026000000000000002
1,1413,0.024
1,1414,0.085
3,1415,0.021
2,1415,0.025
3,1416,0.02
2,1416,0.024
1,1415,4.292
3,1417,0.431
2,1417,0.024
1,1416,0.019
3,1418,0.027
2,1418,0.064
1,1417,0.02
3,1419,0.134
2,1419,0.061
1,1418,0.051000000000000004
1,1419,0.107
3,1420,0.055
2,1420,0.054
1,1420,4.345
3,1421,0.009000000000000001
2,1421,0.05
1,1421,4.16
3,1422,0.037
2,1422,0.455
1,1422,0.045
3,1423,0.03
2,1423,0.029
1,1423,0.008
3,1424,0.008
2,1424,0.095
1,1424,0.46900000000000003
3,1425,0.055
2,1425,0.009000000000000001
1,1425,3.613
2,1426,0.008
3,1426,0.013000000000000001
1,1426,0.053
3,1427,0.094
2,1427,0.10200000000000001
1,1427,0.049
3,1428,0.842
2,1428,0.053
1,1428,0.052000000000000005
3,1429,0.367
2,1429,0.055
1,1429,0.054
3,1430,0.056
2,1430,0.025
1,1430,0.021
3,1431,0.022
2,1431,0.059000000000000004
1,1431,0.025
3,1432,0.022
2,1432,0.047
1,1432,0.045
3,1433,0.7000000000000001
2,1433,0.02
1,1433,0.03
3,1435,0.607
2,1434,1.889
1,1434,0.544
3,1436,0.057
2,1435,0.025
1,1435,0.332
3,1437,0.017
2,1436,0.932
1,1436,0.324
3,1438,0.025
2,1437,0.34400000000000003
1,1437,0.019
3,1439,0.031
2,1438,0.259
1,1438,0.02
3,1440,0.022
2,1439,0.059000000000000004
1,1439,0.02
3,1441,0.023
2,1440,0.02
1,1440,0.021
3,1442,0.022
2,1441,0.024
1,1441,0.055
3,1443,0.025
2,1442,0.056
1,1442,0.802
3,1444,0.05
2,1443,0.031
1,1443,0.23500000000000001
3,1445,0.792
2,1444,0.02
3,1446,0.022
2,1445,0.027
1,1444,0.021
1,1445,0.022
3,1447,1.3880000000000001
2,1446,0.021
1,1446,0.036000000000000004
3,1448,0.028
2,1447,0.023
1,1447,0.024
3,1449,0.454
2,1448,0.295
1,1448,0.021
3,1450,0.022
2,1449,0.322
1,1449,0.019
2,1450,0.884
3,1451,0.052000000000000005
3,1452,0.059000000000000004
2,1451,2.446
1,1450,0.059000000000000004
1,1451,0.059000000000000004
3,1453,2.503
2,1452,0.044
1,1452,4.523
3,1454,2.342
2,1453,0.33
1,1453,4.523
3,1455,2.528
2,1454,0.076
1,1454,4.197
3,1456,2.382
2,1455,0.02
1,1455,3.7960000000000003
2,1456,0.054
3,1457,0.857
1,1456,4.159
3,1458,0.041
2,1457,2.782
1,1457,0.052000000000000005
3,1459,0.72
2,1458,0.134
1,1458,0.053
2,1459,0.034
3,1460,0.052000000000000005
1,1459,0.47800000000000004
3,1461,0.052000000000000005
2,1460,0.179
1,1460,0.643
3,1462,1.82
2,1461,0.058
1,1461,1.359
3,1463,1.555
2,1462,0.052000000000000005
1,1462,2.767
3,1464,1.947
2,1463,0.054
1,1463,0.056
3,1465,1.6380000000000001
2,1464,0.176
1,1464,0.056
3,1466,0.319
2,1465,0.10400000000000001
1,1465,0.054
3,1467,0.023
2,1466,0.056
1,1466,0.053
2,1467,0.10200000000000001
3,1468,0.024
1,1467,0.066
3,1469,0.024
2,1468,0.03
1,1468,0.301
3,1470,1.449
2,1469,0.054
1,1469,0.398
3,1471,0.021
2,1470,0.056
1,1470,0.053
3,1472,0.023
2,1471,0.017
1,1471,0.052000000000000005
3,1473,0.009000000000000001
2,1472,0.056
1,1472,0.297
3,1474,0.14300000000000002
2,1473,0.052000000000000005
1,1473,0.14400000000000002
3,1475,0.024
2,1474,0.052000000000000005
1,1474,0.042
2,1475,0.157
3,1476,0.051000000000000004
1,1475,0.209
2,1476,0.017
3,1480,0.023
1,1476,0.304
2,1477,0.056
3,1481,0.008
1,1477,0.052000000000000005
2,1478,0.007
3,1482,0.016
1,1478,0.009000000000000001
2,1479,0.494
3,1483,0.008
1,1479,0.015
2,1480,0.009000000000000001
1,1480,0.009000000000000001
2,1481,0.377
3,1484,0.009000000000000001
1,1481,0.012
2,1482,0.009000000000000001
3,1485,0.014
1,1482,0.008
2,1483,3.478
3,1486,0.012
1,1483,0.009000000000000001
2,1484,0.007
3,1487,0.008
1,1484,3.115
2,1485,0.315
3,1488,0.008
1,1485,0.007
2,1486,0.18
3,1489,0.008
1,1486,0.01
2,1487,0.007
3,1490,0.258
1,1487,0.244
2,1488,0.29
3,1491,0.007
1,1488,0.017
2,1489,0.011
3,1492,0.019
1,1489,0.629
2,1490,0.662
3,1493,0.009000000000000001
1,1490,0.009000000000000001
2,1491,0.008
3,1494,0.318
1,1491,0.016
2,1492,0.011
3,1495,0.007
1,1492,0.011
2,1493,0.008
3,1496,0.007
1,1493,0.015
2,1494,0.007
3,1497,0.162
1,1494,0.008
2,1495,0.011
3,1498,0.006
1,1495,0.009000000000000001
2,1496,0.007
3,1499,1.966
1,1496,1.221
2,1497,1.022
3,1500,0.006
1,1497,0.013000000000000001
2,1498,0.985
3,1501,1.156
1,1498,0.292
2,1499,0.007
3,1502,0.007
1,1499,0.008
2,1500,0.006
3,1503,0.069
1,1500,0.008
2,1501,0.463
3,1504,0.193
1,1501,0.052000000000000005
2,1502,0.054
3,1505,0.008
1,1502,0.594
2,1503,0.316
3,1506,0.053
1,1503,0.044
2,1504,0.007
3,1507,0.029
1,1504,0.106
2,1505,0.047
3,1508,0.016
1,1505,1.072
2,1506,0.019
3,1509,0.035
1,1506,0.046
2,1507,0.012
3,1510,0.023
1,1507,0.8190000000000001
2,1508,1.109
3,1511,0.056
2,1509,0.028
1,1508,0.045
3,1512,0.024
1,1509,0.023
2,1510,0.009000000000000001
3,1513,0.023
1,1510,0.915
2,1511,0.052000000000000005
3,1514,0.022
1,1511,1.043
2,1512,0.357
3,1515,0.023
1,1512,1.101
2,1513,0.035
3,1516,0.024
1,1513,0.868
2,1514,0.244
3,1517,0.026000000000000002
2,1515,0.025
1,1514,0.52
3,1518,0.061
1,1515,0.055
2,1516,0.017
3,1519,0.024
1,1516,2.512
2,1517,0.023
3,1520,0.021
2,1518,0.039
1,1517,0.034
3,1521,0.8230000000000001
1,1518,0.648
2,1519,0.036000000000000004
3,1522,0.058
1,1519,0.021
2,1520,0.024
3,1523,0.022
1,1520,2.185
2,1521,1.3880000000000001
3,1524,0.277
1,1521,0.9540000000000001
2,1522,0.009000000000000001
3,1525,0.021
1,1522,0.056
2,1523,0.024
3,1526,0.021
2,1524,1.657
1,1523,0.026000000000000002
3,1527,0.9500000000000001
1,1524,0.064
2,1525,1.153
3,1528,0.02
1,1525,2.1550000000000002
2,1526,0.057
3,1529,1.044
2,1527,0.055
1,1526,2.435
3,1530,0.9550000000000001
1,1527,1.204
2,1528,0.129
3,1531,0.191
1,1528,0.07200000000000001
2,1529,0.176
3,1532,0.625
1,1529,0.28500000000000003
2,1530,0.053
3,1533,0.022
2,1531,0.023
1,1530,0.057
3,1534,0.17
2,1532,0.112
1,1531,0.256
3,1535,4.102
2,1533,0.041
1,1532,0.055
3,1536,0.055
2,1534,2.375
1,1533,1.55
3,1537,0.521
1,1534,0.382
2,1535,0.04
3,1538,0.03
1,1535,1.522
2,1536,1.952
3,1539,0.028
1,1536,0.593
2,1537,0.264
3,1540,0.109
1,1537,0.025
2,1538,0.158
3,1541,0.152
1,1538,0.028
2,1539,0.221
3,1542,0.029
2,1540,0.47800000000000004
1,1539,1.109
3,1543,0.149
2,1541,0.17400000000000002
1,1540,0.022
3,1544,0.025
2,1542,0.088
1,1541,0.025
3,1545,0.025
2,1543,0.034
1,1542,0.045
3,1546,0.024
2,1544,0.41000000000000003
1,1543,0.024
3,1547,0.022
1,1544,0.028
2,1545,0.055
3,1548,0.191
1,1545,0.026000000000000002
2,1546,0.022
1,1546,0.023
2,1547,0.026000000000000002
1,1547,0.023
2,1548,0.029
1,1548,2.734
2,1549,2.827
3,1549,0.022
2,1550,0.027
1,1549,0.021
3,1550,0.02
2,1551,3.815
1,1550,0.025
2,1552,0.023
1,1551,0.024
3,1551,0.022
2,1553,2.597
1,1552,8.444
3,1552,0.023
2,1554,0.022
1,1553,0.021
3,1553,0.024
2,1555,2.606
1,1554,0.021
3,1554,0.017
2,1556,0.079
1,1555,0.024
3,1555,0.023
2,1557,0.023
1,1556,0.17200000000000001
3,1556,0.022
2,1558,0.037
3,1557,0.015
1,1557,3.624
2,1559,0.022
3,1558,0.197
1,1558,2.791
2,1560,0.984
3,1559,0.154
1,1559,0.14300000000000002
2,1561,0.05
3,1560,0.051000000000000004
1,1560,0.057
2,1562,0.056
3,1561,0.052000000000000005
1,1561,0.032
2,1563,0.05
1,1562,0.019
3,1562,0.051000000000000004
1,1563,0.163
2,1564,0.051000000000000004
3,1563,0.019
1,1564,0.019
2,1565,0.017
3,1564,0.025
1,1565,2.689
3,1565,0.018000000000000002
2,1566,0.022
3,1566,0.018000000000000002
2,1567,0.02
3,1567,1.468
2,1568,0.025
1,1566,0.019
3,1568,0.023
2,1569,0.022
1,1567,0.046
3,1569,0.067
2,1570,0.022
1,1568,0.176
3,1570,0.022
2,1571,0.024
1,1569,0.081
3,1571,0.024
2,1572,0.07
1,1570,0.052000000000000005
3,1572,0.021
2,1573,2.851
1,1571,0.07200000000000001
3,1573,0.034
2,1574,1.55
1,1572,0.559
3,1574,0.04
2,1575,0.022
1,1573,1.122
3,1575,0.126
2,1576,0.077
1,1574,0.068
3,1576,0.743
2,1577,0.062
1,1575,0.034
3,1577,0.023
2,1578,0.057
1,1576,0.88
3,1578,0.051000000000000004
2,1579,0.054
1,1577,0.029
3,1579,0.20700000000000002
2,1580,0.063
1,1578,0.022
3,1580,0.231
2,1581,1.847
1,1579,0.07
3,1581,0.053
2,1582,0.076
1,1580,0.038
3,1582,0.023
2,1583,0.057
1,1581,0.033
3,1583,0.055
2,1584,0.052000000000000005
1,1582,0.055
3,1584,0.166
2,1585,0.397
1,1583,0.02
3,1585,0.022
2,1586,0.436
1,1584,0.066
3,1586,0.02
2,1587,0.393
1,1585,0.021
3,1587,0.024
2,1588,0.019
1,1586,0.021
3,1588,0.019
2,1589,0.02
1,1587,0.022
3,1589,0.02
2,1590,0.021
1,1588,0.039
3,1590,0.021
2,1591,0.022
1,1589,0.026000000000000002
3,1591,0.018000000000000002
2,1592,0.022
1,1590,0.022
3,1592,0.022
2,1593,0.021
1,1591,0.026000000000000002
3,1593,0.096
2,1594,0.02
1,1592,0.434
3,1594,0.14
2,1595,0.026000000000000002
1,1593,0.081
3,1595,0.253
2,1596,0.633
1,1594,0.051000000000000004
3,1596,0.03
2,1597,0.331
1,1595,0.022
3,1597,0.075
2,1598,0.037
1,1596,0.03
3,1598,0.042
2,1599,0.382
1,1597,0.448
3,1599,0.025
2,1600,0.028
3,1600,0.015
1,1598,0.493
2,1601,0.066
3,1601,0.361
1,1599,0.114
2,1602,0.14200000000000002
3,1602,0.106
1,1600,0.073
2,1603,0.019
3,1603,0.023
1,1601,0.056
2,1604,0.019
2,1605,0.022
1,1602,0.039
3,1604,0.024
2,1606,3.7840000000000003
1,1603,0.059000000000000004
3,1605,0.032
2,1607,0.065
1,1604,1.435
3,1606,0.046
2,1608,0.022
1,1605,0.023
